"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","Domain","Vocabulary","Ancestors"
"","44820637","202.28","Sezary's disease, lymph nodes of multiple sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820636","202.14","Mycosis fungoides, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820635","201.74","Hodgkin's disease, lymphocytic depletion, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820634","201.7","Hodgkin's disease, lymphocytic depletion","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820633","201.66","Hodgkin's disease, mixed cellularity, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820632","201.60","Hodgkin's disease, mixed cellularity, unspecified site, extranodal and solid organ sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820631","201.14","Hodgkin's granuloma, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820630","201.03","Hodgkin's paragranuloma, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820629","201.01","Hodgkin's paragranuloma, lymph nodes of head, face, and neck","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820628","200.7","Large cell lymphoma","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820627","200.50","Primary central nervous system lymphoma, unspecified site, extranodal and solid organ sites","5-dig billing code","Non-Standard","258","258","Condition","ICD9CM",""
"","44820626","200.43","Mantle cell lymphoma, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820625","200.41","Mantle cell lymphoma, lymph nodes of head, face, and neck","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820624","200.18","Lymphosarcoma, lymph nodes of multiple sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820623","195.8","Malignant neoplasm of other specified sites","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820622","191.3","Malignant neoplasm of parietal lobe","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820621","191","Malignant neoplasm of brain","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820620","190.2","Malignant neoplasm of lacrimal gland","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820619","188.4","Malignant neoplasm of posterior wall of urinary bladder","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820618","187.6","Malignant neoplasm of spermatic cord","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820617","187.3","Malignant neoplasm of body of penis","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820616","187.1","Malignant neoplasm of prepuce","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820615","180.8","Malignant neoplasm of other specified sites of cervix","4-dig billing code","Non-Standard","13","13","Condition","ICD9CM",""
"","44820614","174.5","Malignant neoplasm of lower-outer quadrant of female breast","4-dig billing code","Non-Standard","43","43","Condition","ICD9CM",""
"","44820613","173.61","Basal cell carcinoma of skin of upper limb, including shoulder","5-dig billing code","Non-Standard","18","18","Condition","ICD9CM",""
"","44820612","173.52","Squamous cell carcinoma of skin of trunk, except scrotum","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820611","173.4","Other and unspecified malignant neoplasm of scalp and skin of neck","4-dig nonbill code","Non-Standard","21","21","Condition","ICD9CM",""
"","44820610","173.22","Squamous cell carcinoma of skin of ear and external auditory canal","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820609","173.20","Unspecified malignant neoplasm of skin of ear and external auditory canal","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820608","173.19","Other specified malignant neoplasm of eyelid, including canthus","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820607","172.6","Malignant melanoma of skin of upper limb, including shoulder","4-dig billing code","Non-Standard","133","133","Condition","ICD9CM",""
"","44820606","162","Malignant neoplasm of trachea, bronchus, and lung","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820605","160.8","Malignant neoplasm of other accessory sinuses","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820604","160.1","Malignant neoplasm of auditory tube, middle ear, and mastoid air cells","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820603","159.1","Malignant neoplasm of spleen, not elsewhere classified","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820602","157.2","Malignant neoplasm of tail of pancreas","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820601","156.2","Malignant neoplasm of ampulla of vater","4-dig billing code","Non-Standard","17","17","Condition","ICD9CM",""
"","44820600","153.1","Malignant neoplasm of transverse colon","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820599","151.9","Malignant neoplasm of stomach, unspecified site","4-dig billing code","Non-Standard","14","14","Condition","ICD9CM",""
"","44820598","151.4","Malignant neoplasm of body of stomach","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820597","151.1","Malignant neoplasm of pylorus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820596","150.1","Malignant neoplasm of thoracic esophagus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44820595","147.9","Malignant neoplasm of nasopharynx, unspecified site","4-dig billing code","Non-Standard","338","338","Condition","ICD9CM",""
"","44820594","143.9","Malignant neoplasm of gum, unspecified","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819984","733.22","Aneurysmal bone cyst","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819964","719.23","Villonodular synovitis, forearm","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819939","702.11","Inflamed seborrheic keratosis","5-dig billing code","Non-Standard","268","268","Condition","ICD9CM",""
"","44819493","238.4","Polycythemia vera","4-dig billing code","Non-Standard","73","73","Condition","ICD9CM",""
"","44819492","238.2","Neoplasm of uncertain behavior of skin","4-dig billing code","Non-Standard","439","439","Condition","ICD9CM",""
"","44819491","235.7","Neoplasm of uncertain behavior of trachea, bronchus, and lung","4-dig billing code","Non-Standard","15","15","Condition","ICD9CM",""
"","44819490","234","Carcinoma in situ of other and unspecified sites","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819489","233.6","Carcinoma in situ of other and unspecified male genital organs","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819488","233.0","Carcinoma in situ of breast","4-dig billing code","Non-Standard","540","540","Condition","ICD9CM",""
"","44819486","227.4","Benign neoplasm of pineal gland","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819485","227.1","Benign neoplasm of parathyroid gland","4-dig billing code","Non-Standard","7","7","Condition","ICD9CM",""
"","44819484","225.8","Benign neoplasm of other specified sites of nervous system","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819483","223.89","Benign neoplasm of other specified sites of urinary organs","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819482","222.4","Benign neoplasm of scrotum","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819481","218.2","Subserous leiomyoma of uterus","4-dig billing code","Non-Standard","28","28","Condition","ICD9CM",""
"","44819480","216.0","Benign neoplasm of skin of lip","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819479","213.9","Benign neoplasm of bone and articular cartilage, site unspecified","4-dig billing code","Non-Standard","8","8","Condition","ICD9CM",""
"","44819478","210.3","Benign neoplasm of floor of mouth","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819477","210.1","Benign neoplasm of tongue","4-dig billing code","Non-Standard","8","8","Condition","ICD9CM",""
"","44819476","209.69","Benign carcinoid tumor of other sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819475","209.60","Benign carcinoid tumor of unknown primary site","5-dig billing code","Non-Standard","66","66","Condition","ICD9CM",""
"","44819474","209.30","Malignant poorly differentiated neuroendocrine carcinoma, any site","5-dig billing code","Non-Standard","45","45","Condition","ICD9CM",""
"","44819473","209.00","Malignant carcinoid tumor of the small intestine, unspecified portion","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819472","208.91","Unspecified leukemia, in remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819471","208.1","Leukemia of unspecified cell type, chronic","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819470","208.0","Leukemia of unspecified cell type, acute","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819469","207.8","Other specified leukemia","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819468","207.22","Megakaryocytic leukemia, in relapse","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819467","207.21","Megakaryocytic leukemia, in remission","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819466","207.0","Acute erythremia and erythroleukemia","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819465","205.1","Myeloid leukemia, chronic","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819463","202.86","Other malignant lymphomas, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819462","202.5","Letterer-Siwe disease","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819461","202.46","Leukemic reticuloendotheliosis, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819460","202.43","Leukemic reticuloendotheliosis, intra-abdominal lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819459","202.16","Mycosis fungoides, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819458","201.97","Hodgkin's disease, unspecified type, spleen","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819457","201.77","Hodgkin's disease, lymphocytic depletion, spleen","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819456","201.62","Hodgkin's disease, mixed cellularity, intrathoracic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819455","201.61","Hodgkin's disease, mixed cellularity, lymph nodes of head, face, and neck","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819454","201.6","Hodgkin's disease, mixed cellularity","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819453","201.24","Hodgkin's sarcoma, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819452","201.20","Hodgkin's sarcoma, unspecified site, extranodal and solid organ sites","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819451","201.2","Hodgkin's sarcoma","4-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819450","201.07","Hodgkin's paragranuloma, spleen","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819449","201.04","Hodgkin's paragranuloma, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819448","200.80","Other named variants of lymphosarcoma and reticulosarcoma, unspecified site, extranodal and solid organ sites","5-dig billing code","Non-Standard","15","15","Condition","ICD9CM",""
"","44819447","200.54","Primary central nervous system lymphoma, lymph nodes of axilla and upper limb","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819446","200.51","Primary central nervous system lymphoma, lymph nodes of head, face, and neck","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819445","200.36","Marginal zone lymphoma, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819444","200.16","Lymphosarcoma, intrapelvic lymph nodes","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819443","199.0","Disseminated malignant neoplasm without specification of site","4-dig billing code","Non-Standard","9","9","Condition","ICD9CM",""
"","44819442","197","Secondary malignant neoplasm of respiratory and digestive systems","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819441","194","Malignant neoplasm of other endocrine glands and related structures","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819440","189.0","Malignant neoplasm of kidney, except pelvis","4-dig billing code","Non-Standard","334","334","Condition","ICD9CM",""
"","44819439","188.7","Malignant neoplasm of urachus","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819438","188.1","Malignant neoplasm of dome of urinary bladder","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819437","184.8","Malignant neoplasm of other specified sites of female genital organs","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819436","183.4","Malignant neoplasm of parametrium","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819435","174.2","Malignant neoplasm of upper-inner quadrant of female breast","4-dig billing code","Non-Standard","12","12","Condition","ICD9CM",""
"","44819434","174","Malignant neoplasm of female breast","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819433","173.90","Unspecified malignant neoplasm of skin, site unspecified","5-dig billing code","Non-Standard","16","16","Condition","ICD9CM",""
"","44819432","173.7","Other and unspecified malignant neoplasm of skin of lower limb, including hip","4-dig nonbill code","Non-Standard","19","19","Condition","ICD9CM",""
"","44819431","173.31","Basal cell carcinoma of skin of other and unspecified parts of face","5-dig billing code","Non-Standard","152","152","Condition","ICD9CM",""
"","44819430","173.11","Basal cell carcinoma of eyelid, including canthus","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819429","173.10","Unspecified malignant neoplasm of eyelid, including canthus","5-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819428","172.2","Malignant melanoma of skin of ear and external auditory canal","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819427","171.0","Malignant neoplasm of connective and other soft tissue of head, face, and neck","4-dig billing code","Non-Standard","55","55","Condition","ICD9CM",""
"","44819426","170.3","Malignant neoplasm of ribs, sternum, and clavicle","4-dig billing code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819425","163","Malignant neoplasm of pleura","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819424","158.0","Malignant neoplasm of retroperitoneum","4-dig billing code","Non-Standard","68","68","Condition","ICD9CM",""
"","44819423","155.0","Malignant neoplasm of liver, primary","4-dig billing code","Non-Standard","357","357","Condition","ICD9CM",""
"","44819422","147","Malignant neoplasm of nasopharynx","3-dig nonbill code","Non-Standard","0","0","Condition","ICD9CM",""
"","44819421","146.9","Malignant neoplasm of oropharynx, unspecified site","4-dig billing code","Non-Standard","172","172","Condition","ICD9CM",""
"","44819420","145.6","Malignant neoplasm of retromolar area","4-dig billing code","Non-Standard","143","143","Condition","ICD9CM",""
